trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
LAN_519_V6_M,09:11:00,09:11:00,90524,24,0,0
LAN_519_V6_M,09:12:00,09:12:00,90523,26,0,0
LAN_519_V6_M,09:15:00,09:15:00,90411,28,0,0
LAN_519_V6_M,09:18:00,09:18:00,90410,31,0,0
LAN_519_V6_M,09:24:00,09:24:00,90407,37,0,0
LAN_519_V6_M,09:27:00,09:27:00,90009,40,0,0
LAN_519_V6_M,09:32:00,09:32:00,90008,45,0,0
LAN_519_V6_M,09:34:00,09:34:00,90007,46,0,0
LAN_519_V7_M,08:26:00,08:26:00,90538,1,0,0
LAN_519_V7_M,08:29:00,08:29:00,90537,3,0,0
LAN_519_V7_M,08:31:00,08:31:00,90536,4,0,0
LAN_519_V7_M,08:37:00,08:37:00,90535,6,0,0
LAN_519_V7_M,08:43:00,08:43:00,90533,10,0,0
LAN_519_V7_M,08:45:00,08:45:00,90532,11,0,0
LAN_519_V7_M,08:51:00,08:51:00,90531,13,0,0
LAN_519_V7_M,08:53:00,08:53:00,90530,15,0,0
LAN_519_V7_M,08:56:00,08:56:00,90529,16,0,0
LAN_519_V7_M,08:59:00,08:59:00,90528,17,0,0
LAN_519_V7_M,09:02:00,09:02:00,90527,19,0,0
LAN_519_V7_M,09:05:00,09:05:00,90526,20,0,0
LAN_519_V7_M,09:08:00,09:08:00,90525,22,0,0
LAN_519_V7_M,09:11:00,09:11:00,90524,24,0,0
LAN_519_V7_M,09:12:00,09:12:00,90523,26,0,0
LAN_519_V7_M,09:15:00,09:15:00,90411,28,0,0
LAN_519_V7_M,09:18:03,09:18:03,90410,31,0,0
LAN_519_V7_M,09:24:00,09:24:00,90407,37,0,0
LAN_519_V7_M,09:27:00,09:27:00,90009,40,0,0
LAN_519_V7_M,09:32:00,09:32:00,90008,45,0,0
LAN_519_V7_M,09:34:00,09:34:00,90007,46,0,0
LAN_521_V5_M,08:58:00,08:58:00,90538,1,0,0
LAN_521_V5_M,09:02:00,09:02:00,90537,3,0,0
LAN_521_V5_M,09:04:00,09:04:00,90536,4,0,0
LAN_521_V5_M,09:08:00,09:08:00,90535,6,0,0
LAN_521_V5_M,09:14:00,09:14:00,90533,10,0,0
LAN_521_V5_M,09:21:00,09:21:00,90531,13,0,0
LAN_521_V5_M,09:23:00,09:23:00,90530,15,0,0
LAN_521_V5_M,09:26:00,09:26:00,90529,16,0,0
LAN_521_V5_M,09:28:34,09:28:34,90528,17,0,0
LAN_521_V5_M,09:32:00,09:32:00,90527,19,0,0
LAN_521_V5_M,09:35:00,09:35:00,90526,20,0,0
LAN_521_V5_M,09:38:00,09:38:00,90525,22,0,0
LAN_521_V5_M,09:41:00,09:41:00,90524,24,0,0
LAN_521_V5_M,09:43:00,09:43:00,90523,26,0,0
LAN_521_V5_M,09:46:00,09:46:00,90411,28,0,0
LAN_521_V5_M,09:49:00,09:49:00,90410,31,0,0
LAN_521_V5_M,09:55:00,09:55:00,90407,37,0,0
LAN_521_V5_M,09:58:00,09:58:00,90009,40,0,0
LAN_521_V5_M,10:02:00,10:02:00,90008,45,0,0
LAN_521_V5_M,10:04:00,10:04:00,90007,46,0,0
LAN_523_V5_M,09:42:00,09:42:00,90534,3,0,0
LAN_523_V5_M,09:43:00,09:43:00,90533,4,0,0
LAN_523_V5_M,09:45:00,09:45:00,90532,5,0,0
LAN_523_V5_M,09:52:00,09:52:00,90531,7,0,0
LAN_523_V5_M,09:54:00,09:54:00,90530,9,0,0
LAN_523_V5_M,09:57:00,09:57:00,90529,10,0,0
LAN_523_V5_M,09:59:34,09:59:34,90528,11,0,0
LAN_523_V5_M,10:03:00,10:03:00,90527,13,0,0
LAN_523_V5_M,10:06:00,10:06:00,90526,14,0,0
LAN_523_V5_M,10:09:00,10:09:00,90525,16,0,0
LAN_523_V5_M,10:12:00,10:12:00,90524,18,0,0
LAN_523_V5_M,10:14:00,10:14:00,90523,20,0,0
LAN_523_V5_M,10:17:00,10:17:00,90411,22,0,0
LAN_523_V5_M,10:20:00,10:20:00,90410,25,0,0
LAN_523_V5_M,10:26:00,10:26:00,90407,31,0,0
LAN_523_V5_M,10:29:00,10:29:00,90009,34,0,0
LAN_523_V5_M,10:34:00,10:34:00,90007,40,0,0
LAN_523_V6_M,09:26:00,09:26:00,90538,1,0,0
LAN_523_V6_M,09:29:00,09:29:00,90537,3,0,0
LAN_523_V6_M,09:31:00,09:31:00,90536,4,0,0
LAN_523_V6_M,09:37:00,09:37:00,90535,6,0,0
LAN_523_V6_M,09:43:00,09:43:00,90533,10,0,0
LAN_523_V6_M,09:45:00,09:45:00,90532,11,0,0
LAN_523_V6_M,09:51:00,09:51:00,90531,13,0,0
LAN_523_V6_M,09:53:00,09:53:00,90530,15,0,0
LAN_523_V6_M,09:56:00,09:56:00,90529,16,0,0
LAN_523_V6_M,09:59:00,09:59:00,90528,17,0,0
LAN_523_V6_M,10:02:00,10:02:00,90527,19,0,0
LAN_523_V6_M,10:05:00,10:05:00,90526,20,0,0
LAN_523_V6_M,10:08:00,10:08:00,90525,22,0,0
LAN_523_V6_M,10:11:00,10:11:00,90524,24,0,0
LAN_523_V6_M,10:12:00,10:12:00,90523,26,0,0
LAN_523_V6_M,10:15:00,10:15:00,90411,28,0,0
LAN_523_V6_M,10:18:00,10:18:00,90410,31,0,0
LAN_523_V6_M,10:24:00,10:24:00,90407,37,0,0
LAN_523_V6_M,10:27:00,10:27:00,90009,40,0,0
LAN_523_V6_M,10:32:00,10:32:00,90008,45,0,0
LAN_523_V6_M,10:34:00,10:34:00,90007,46,0,0
LAN_523_V7_M,09:26:00,09:26:00,90538,1,0,0
LAN_523_V7_M,09:29:00,09:29:00,90537,3,0,0
LAN_523_V7_M,09:31:00,09:31:00,90536,4,0,0
LAN_523_V7_M,09:37:00,09:37:00,90535,6,0,0
LAN_523_V7_M,09:43:00,09:43:00,90533,10,0,0
LAN_523_V7_M,09:45:00,09:45:00,90532,11,0,0
LAN_523_V7_M,09:51:00,09:51:00,90531,13,0,0
LAN_523_V7_M,09:53:00,09:53:00,90530,15,0,0
LAN_523_V7_M,09:56:00,09:56:00,90529,16,0,0
LAN_523_V7_M,09:59:00,09:59:00,90528,17,0,0
LAN_523_V7_M,10:02:00,10:02:00,90527,19,0,0
LAN_523_V7_M,10:05:00,10:05:00,90526,20,0,0
LAN_523_V7_M,10:08:00,10:08:00,90525,22,0,0
LAN_523_V7_M,10:11:00,10:11:00,90524,24,0,0
LAN_523_V7_M,10:12:00,10:12:00,90523,26,0,0
LAN_523_V7_M,10:15:00,10:15:00,90411,28,0,0
LAN_523_V7_M,10:18:03,10:18:03,90410,31,0,0
LAN_523_V7_M,10:24:00,10:24:00,90407,37,0,0
LAN_523_V7_M,10:27:00,10:27:00,90009,40,0,0
LAN_523_V7_M,10:32:00,10:32:00,90008,45,0,0
LAN_523_V7_M,10:34:00,10:34:00,90007,46,0,0
LAN_525_V5_M,09:57:00,09:57:00,90538,1,0,0
LAN_525_V5_M,10:01:00,10:01:00,90537,3,0,0
LAN_525_V5_M,10:03:00,10:03:00,90536,4,0,0
LAN_525_V5_M,10:07:00,10:07:00,90535,6,0,0
LAN_525_V5_M,10:13:00,10:13:00,90533,10,0,0
LAN_525_V5_M,10:21:00,10:21:00,90531,13,0,0
LAN_525_V5_M,10:23:00,10:23:00,90530,15,0,0
LAN_525_V5_M,10:26:00,10:26:00,90529,16,0,0
LAN_525_V5_M,10:28:34,10:28:34,90528,17,0,0
LAN_525_V5_M,10:32:00,10:32:00,90527,19,0,0
LAN_525_V5_M,10:35:00,10:35:00,90526,20,0,0
LAN_525_V5_M,10:38:00,10:38:00,90525,22,0,0
LAN_525_V5_M,10:41:00,10:41:00,90524,24,0,0
LAN_525_V5_M,10:43:00,10:43:00,90523,26,0,0
LAN_525_V5_M,10:45:34,10:45:34,90411,28,0,0
LAN_525_V5_M,10:49:00,10:49:00,90410,31,0,0
LAN_525_V5_M,10:55:00,10:55:00,90407,37,0,0
LAN_525_V5_M,10:58:00,10:58:00,90009,40,0,0
LAN_525_V5_M,11:02:00,11:02:00,90008,45,0,0
LAN_525_V5_M,11:04:00,11:04:00,90007,46,0,0
LAN_5253_V5_M,15:54:00,15:54:00,90538,1,0,0
LAN_5253_V5_M,15:58:00,15:58:00,90537,3,0,0
LAN_5253_V5_M,16:00:00,16:00:00,90536,4,0,0
LAN_5253_V5_M,16:04:00,16:04:00,90535,6,0,0
LAN_5253_V5_M,16:10:00,16:10:00,90533,10,0,0
LAN_5253_V5_M,16:16:00,16:16:00,90531,13,0,0
LAN_5253_V5_M,16:18:00,16:18:00,90530,15,0,0
LAN_5253_V5_M,16:21:00,16:21:00,90529,16,0,0
LAN_5253_V5_M,16:24:00,16:24:00,90528,17,0,0
LAN_5253_V5_M,16:27:00,16:27:00,90527,19,0,0
LAN_5253_V5_M,16:30:00,16:30:00,90526,20,0,0
LAN_5253_V5_M,16:33:00,16:33:00,90525,22,0,0
LAN_5253_V5_M,16:36:00,16:36:00,90524,24,0,0
LAN_5253_V5_M,16:38:00,16:38:00,90523,26,0,0
LAN_5253_V5_M,16:41:00,16:41:00,90411,28,0,0
LAN_5253_V5_M,16:45:04,16:45:04,90410,31,0,0
LAN_5253_V5_M,16:52:00,16:52:00,90407,37,0,0
LAN_5253_V5_M,16:55:00,16:55:00,90009,40,0,0
LAN_5253_V5_M,17:01:00,17:01:00,90007,46,0,0
LAN_527_V5_M,10:42:00,10:42:00,90534,3,0,0
LAN_527_V5_M,10:43:00,10:43:00,90533,4,0,0
LAN_527_V5_M,10:45:00,10:45:00,90532,5,0,0
LAN_527_V5_M,10:52:00,10:52:00,90531,7,0,0
LAN_527_V5_M,10:54:00,10:54:00,90530,9,0,0
LAN_527_V5_M,10:57:00,10:57:00,90529,10,0,0
LAN_527_V5_M,10:59:34,10:59:34,90528,11,0,0
LAN_527_V5_M,11:03:00,11:03:00,90527,13,0,0
LAN_527_V5_M,11:06:00,11:06:00,90526,14,0,0
LAN_527_V5_M,11:09:00,11:09:00,90525,16,0,0
LAN_527_V5_M,11:12:00,11:12:00,90524,18,0,0
LAN_527_V5_M,11:14:00,11:14:00,90523,20,0,0
LAN_527_V5_M,11:17:00,11:17:00,90411,22,0,0
LAN_527_V5_M,11:20:03,11:20:03,90410,25,0,0
LAN_527_V5_M,11:26:00,11:26:00,90407,31,0,0
LAN_527_V5_M,11:29:00,11:29:00,90009,34,0,0
LAN_527_V5_M,11:34:00,11:34:00,90007,40,0,0
LAN_527_V6_M,10:26:00,10:26:00,90538,1,0,0
LAN_527_V6_M,10:29:00,10:29:00,90537,3,0,0
LAN_527_V6_M,10:31:00,10:31:00,90536,4,0,0
LAN_527_V6_M,10:37:00,10:37:00,90535,6,0,0
LAN_527_V6_M,10:43:00,10:43:00,90533,10,0,0
LAN_527_V6_M,10:45:00,10:45:00,90532,11,0,0
LAN_527_V6_M,10:51:00,10:51:00,90531,13,0,0
LAN_527_V6_M,10:53:00,10:53:00,90530,15,0,0
LAN_527_V6_M,10:56:00,10:56:00,90529,16,0,0
LAN_527_V6_M,10:59:00,10:59:00,90528,17,0,0
LAN_527_V6_M,11:02:00,11:02:00,90527,19,0,0
LAN_527_V6_M,11:05:00,11:05:00,90526,20,0,0
LAN_527_V6_M,11:08:00,11:08:00,90525,22,0,0
LAN_527_V6_M,11:11:00,11:11:00,90524,24,0,0
LAN_527_V6_M,11:12:00,11:12:00,90523,26,0,0
LAN_527_V6_M,11:15:00,11:15:00,90411,28,0,0
LAN_527_V6_M,11:18:00,11:18:00,90410,31,0,0
LAN_527_V6_M,11:24:00,11:24:00,90407,37,0,0
LAN_527_V6_M,11:27:00,11:27:00,90009,40,0,0
LAN_527_V6_M,11:32:00,11:32:00,90008,45,0,0
LAN_527_V6_M,11:34:00,11:34:00,90007,46,0,0
LAN_527_V7_M,10:26:00,10:26:00,90538,1,0,0
LAN_527_V7_M,10:29:00,10:29:00,90537,3,0,0
LAN_527_V7_M,10:31:00,10:31:00,90536,4,0,0
LAN_527_V7_M,10:37:00,10:37:00,90535,6,0,0
LAN_527_V7_M,10:43:00,10:43:00,90533,10,0,0
LAN_527_V7_M,10:45:00,10:45:00,90532,11,0,0
LAN_527_V7_M,10:51:00,10:51:00,90531,13,0,0
LAN_527_V7_M,10:53:00,10:53:00,90530,15,0,0
LAN_527_V7_M,10:56:00,10:56:00,90529,16,0,0
LAN_527_V7_M,10:59:00,10:59:00,90528,17,0,0
LAN_527_V7_M,11:02:00,11:02:00,90527,19,0,0
LAN_527_V7_M,11:05:00,11:05:00,90526,20,0,0
LAN_527_V7_M,11:08:00,11:08:00,90525,22,0,0
LAN_527_V7_M,11:11:00,11:11:00,90524,24,0,0
LAN_527_V7_M,11:12:00,11:12:00,90523,26,0,0
LAN_527_V7_M,11:15:00,11:15:00,90411,28,0,0
LAN_527_V7_M,11:18:03,11:18:03,90410,31,0,0
LAN_527_V7_M,11:24:00,11:24:00,90407,37,0,0
LAN_527_V7_M,11:27:00,11:27:00,90009,40,0,0
LAN_527_V7_M,11:32:00,11:32:00,90008,45,0,0
LAN_527_V7_M,11:34:00,11:34:00,90007,46,0,0
LAN_529_V5_M,10:57:00,10:57:00,90538,1,0,0
LAN_529_V5_M,11:01:00,11:01:00,90537,3,0,0
LAN_529_V5_M,11:03:00,11:03:00,90536,4,0,0
LAN_529_V5_M,11:07:00,11:07:00,90535,6,0,0
LAN_529_V5_M,11:13:00,11:13:00,90533,10,0,0
LAN_529_V5_M,11:19:00,11:21:00,90531,13,0,0
LAN_529_V5_M,11:23:00,11:23:00,90530,15,0,0
LAN_529_V5_M,11:26:00,11:26:00,90529,16,0,0
LAN_529_V5_M,11:29:00,11:29:00,90528,17,0,0
LAN_529_V5_M,11:32:00,11:32:00,90527,19,0,0
LAN_529_V5_M,11:35:00,11:35:00,90526,20,0,0
LAN_529_V5_M,11:38:00,11:38:00,90525,22,0,0
LAN_529_V5_M,11:41:00,11:41:00,90524,24,0,0
LAN_529_V5_M,11:43:00,11:43:00,90523,26,0,0
LAN_529_V5_M,11:46:00,11:46:00,90411,28,0,0
LAN_529_V5_M,11:49:00,11:49:00,90410,31,0,0
LAN_529_V5_M,11:55:00,11:55:00,90407,37,0,0
LAN_529_V5_M,11:58:00,11:58:00,90009,40,0,0
LAN_529_V5_M,12:02:00,12:02:00,90008,45,0,0
LAN_529_V5_M,12:04:00,12:04:00,90007,46,0,0
LAN_531_V5_M,11:42:00,11:42:00,90534,3,0,0
LAN_531_V5_M,11:43:00,11:43:00,90533,4,0,0
LAN_531_V5_M,11:45:00,11:45:00,90532,5,0,0
LAN_531_V5_M,11:52:00,11:52:00,90531,7,0,0
LAN_531_V5_M,11:54:00,11:54:00,90530,9,0,0
LAN_531_V5_M,11:57:00,11:57:00,90529,10,0,0
LAN_531_V5_M,11:59:34,11:59:34,90528,11,0,0
LAN_531_V5_M,12:03:00,12:03:00,90527,13,0,0
LAN_531_V5_M,12:06:00,12:06:00,90526,14,0,0
LAN_531_V5_M,12:09:00,12:09:00,90525,16,0,0
LAN_531_V5_M,12:12:00,12:12:00,90524,18,0,0
LAN_531_V5_M,12:14:00,12:14:00,90523,20,0,0
LAN_531_V5_M,12:17:00,12:17:00,90411,22,0,0
LAN_531_V5_M,12:20:03,12:20:03,90410,25,0,0
LAN_531_V5_M,12:26:00,12:26:00,90407,31,0,0
LAN_531_V5_M,12:29:00,12:29:00,90009,34,0,0
LAN_531_V5_M,12:34:00,12:34:00,90007,40,0,0
LAN_531_V6_M,11:26:00,11:26:00,90538,1,0,0
LAN_531_V6_M,11:29:00,11:29:00,90537,3,0,0
LAN_531_V6_M,11:31:00,11:31:00,90536,4,0,0
LAN_531_V6_M,11:37:00,11:37:00,90535,6,0,0
LAN_531_V6_M,11:43:00,11:43:00,90533,10,0,0
LAN_531_V6_M,11:45:00,11:45:00,90532,11,0,0
LAN_531_V6_M,11:51:00,11:51:00,90531,13,0,0
LAN_531_V6_M,11:53:00,11:53:00,90530,15,0,0
LAN_531_V6_M,11:56:00,11:56:00,90529,16,0,0
LAN_531_V6_M,11:59:00,11:59:00,90528,17,0,0
LAN_531_V6_M,12:02:00,12:02:00,90527,19,0,0
LAN_531_V6_M,12:05:00,12:05:00,90526,20,0,0
LAN_531_V6_M,12:08:00,12:08:00,90525,22,0,0
LAN_531_V6_M,12:11:00,12:11:00,90524,24,0,0
LAN_531_V6_M,12:12:00,12:12:00,90523,26,0,0
LAN_531_V6_M,12:15:00,12:15:00,90411,28,0,0
LAN_531_V6_M,12:18:00,12:18:00,90410,31,0,0
LAN_531_V6_M,12:24:00,12:24:00,90407,37,0,0
LAN_531_V6_M,12:27:00,12:27:00,90009,40,0,0
LAN_531_V6_M,12:32:00,12:32:00,90008,45,0,0
LAN_531_V6_M,12:34:00,12:34:00,90007,46,0,0
LAN_531_V7_M,11:26:00,11:26:00,90538,1,0,0
LAN_531_V7_M,11:29:00,11:29:00,90537,3,0,0
LAN_531_V7_M,11:31:00,11:31:00,90536,4,0,0
LAN_531_V7_M,11:37:00,11:37:00,90535,6,0,0
LAN_531_V7_M,11:43:00,11:43:00,90533,10,0,0
LAN_531_V7_M,11:45:00,11:45:00,90532,11,0,0
LAN_531_V7_M,11:51:00,11:51:00,90531,13,0,0
LAN_531_V7_M,11:53:00,11:53:00,90530,15,0,0
LAN_531_V7_M,11:56:00,11:56:00,90529,16,0,0
LAN_531_V7_M,11:59:00,11:59:00,90528,17,0,0
LAN_531_V7_M,12:02:00,12:02:00,90527,19,0,0
LAN_531_V7_M,12:05:00,12:05:00,90526,20,0,0
LAN_531_V7_M,12:08:00,12:08:00,90525,22,0,0
LAN_531_V7_M,12:11:00,12:11:00,90524,24,0,0
LAN_531_V7_M,12:12:00,12:12:00,90523,26,0,0
LAN_531_V7_M,12:15:00,12:15:00,90411,28,0,0
LAN_531_V7_M,12:18:03,12:18:03,90410,31,0,0
LAN_531_V7_M,12:24:00,12:24:00,90407,37,0,0
LAN_531_V7_M,12:27:00,12:27:00,90009,40,0,0
LAN_531_V7_M,12:32:00,12:32:00,90008,45,0,0
LAN_531_V7_M,12:34:00,12:34:00,90007,46,0,0
LAN_533_V5_M,11:57:00,11:57:00,90538,1,0,0
LAN_533_V5_M,12:01:00,12:01:00,90537,3,0,0
LAN_533_V5_M,12:07:00,12:07:00,90535,6,0,0
LAN_533_V5_M,12:13:00,12:13:00,90533,10,0,0
LAN_533_V5_M,12:21:00,12:21:00,90531,13,0,0
LAN_533_V5_M,12:23:00,12:23:00,90530,15,0,0
LAN_533_V5_M,12:26:00,12:26:00,90529,16,0,0
LAN_533_V5_M,12:29:00,12:29:00,90528,17,0,0
LAN_533_V5_M,12:32:00,12:32:00,90527,19,0,0
LAN_533_V5_M,12:35:00,12:35:00,90526,20,0,0
LAN_533_V5_M,12:38:00,12:38:00,90525,22,0,0
LAN_533_V5_M,12:41:00,12:41:00,90524,24,0,0
LAN_533_V5_M,12:43:00,12:43:00,90523,26,0,0
LAN_533_V5_M,12:46:00,12:46:00,90411,28,0,0
LAN_533_V5_M,12:49:00,12:49:00,90410,31,0,0
LAN_533_V5_M,12:55:00,12:55:00,90407,37,0,0
LAN_533_V5_M,12:58:00,12:58:00,90009,40,0,0
LAN_533_V5_M,13:02:00,13:02:00,90008,45,0,0
LAN_533_V5_M,13:04:00,13:04:00,90007,46,0,0
LAN_535_V6_M,12:26:00,12:26:00,90538,1,0,0
LAN_535_V6_M,12:29:00,12:29:00,90537,3,0,0
LAN_535_V6_M,12:31:00,12:31:00,90536,4,0,0
LAN_535_V6_M,12:37:00,12:37:00,90535,6,0,0
LAN_535_V6_M,12:43:00,12:43:00,90533,10,0,0
LAN_535_V6_M,12:45:00,12:45:00,90532,11,0,0
LAN_535_V6_M,12:51:00,12:51:00,90531,13,0,0
LAN_535_V6_M,12:53:00,12:53:00,90530,15,0,0
LAN_535_V6_M,12:56:00,12:56:00,90529,16,0,0
LAN_535_V6_M,12:59:00,12:59:00,90528,17,0,0
LAN_535_V6_M,13:02:00,13:02:00,90527,19,0,0
LAN_535_V6_M,13:05:00,13:05:00,90526,20,0,0
LAN_535_V6_M,13:08:00,13:08:00,90525,22,0,0
LAN_535_V6_M,13:11:00,13:11:00,90524,24,0,0
LAN_535_V6_M,13:12:00,13:12:00,90523,26,0,0
LAN_535_V6_M,13:15:00,13:15:00,90411,28,0,0
LAN_535_V6_M,13:18:00,13:18:00,90410,31,0,0
LAN_535_V6_M,13:24:00,13:24:00,90407,37,0,0
LAN_535_V6_M,13:27:00,13:27:00,90009,40,0,0
LAN_535_V6_M,13:32:00,13:32:00,90008,45,0,0
LAN_535_V6_M,13:34:00,13:34:00,90007,46,0,0
LAN_535_V7_M,12:26:00,12:26:00,90538,1,0,0
LAN_535_V7_M,12:29:00,12:29:00,90537,3,0,0
LAN_535_V7_M,12:31:00,12:31:00,90536,4,0,0
LAN_535_V7_M,12:37:00,12:37:00,90535,6,0,0
LAN_535_V7_M,12:43:00,12:43:00,90533,10,0,0
LAN_535_V7_M,12:45:00,12:45:00,90532,11,0,0
LAN_535_V7_M,12:51:00,12:51:00,90531,13,0,0
LAN_535_V7_M,12:53:00,12:53:00,90530,15,0,0
LAN_535_V7_M,12:56:00,12:56:00,90529,16,0,0
LAN_535_V7_M,12:59:00,12:59:00,90528,17,0,0
LAN_535_V7_M,13:02:00,13:02:00,90527,19,0,0
LAN_535_V7_M,13:05:00,13:05:00,90526,20,0,0
LAN_535_V7_M,13:08:00,13:08:00,90525,22,0,0
LAN_535_V7_M,13:11:00,13:11:00,90524,24,0,0
LAN_535_V7_M,13:12:00,13:12:00,90523,26,0,0
LAN_535_V7_M,13:15:00,13:15:00,90411,28,0,0
LAN_535_V7_M,13:18:03,13:18:03,90410,31,0,0
LAN_535_V7_M,13:24:00,13:24:00,90407,37,0,0
LAN_535_V7_M,13:27:00,13:27:00,90009,40,0,0
LAN_535_V7_M,13:32:00,13:32:00,90008,45,0,0
LAN_535_V7_M,13:34:00,13:34:00,90007,46,0,0
LAN_537_V5_M,12:57:00,12:57:00,90538,1,0,0
LAN_537_V5_M,13:01:00,13:01:00,90537,3,0,0
LAN_537_V5_M,13:03:00,13:03:00,90536,4,0,0
LAN_537_V5_M,13:07:00,13:07:00,90535,6,0,0
LAN_537_V5_M,13:13:00,13:13:00,90533,10,0,0
LAN_537_V5_M,13:21:00,13:21:00,90531,13,0,0
LAN_537_V5_M,13:23:00,13:23:00,90530,15,0,0
LAN_537_V5_M,13:26:00,13:26:00,90529,16,0,0
LAN_537_V5_M,13:28:34,13:28:34,90528,17,0,0
LAN_537_V5_M,13:32:00,13:32:00,90527,19,0,0
LAN_537_V5_M,13:35:00,13:35:00,90526,20,0,0
LAN_537_V5_M,13:38:00,13:38:00,90525,22,0,0
LAN_537_V5_M,13:41:00,13:41:00,90524,24,0,0
LAN_537_V5_M,13:43:00,13:43:00,90523,26,0,0
LAN_537_V5_M,13:46:00,13:46:00,90411,28,0,0
LAN_537_V5_M,13:49:00,13:49:00,90410,31,0,0
LAN_537_V5_M,13:55:00,13:55:00,90407,37,0,0
LAN_537_V5_M,13:58:00,13:58:00,90009,40,0,0
LAN_537_V5_M,14:02:00,14:02:00,90008,45,0,0
LAN_537_V5_M,14:04:00,14:04:00,90007,46,0,0
LAN_539_V5_M,13:42:00,13:42:00,90534,3,0,0
LAN_539_V5_M,13:43:00,13:43:00,90533,4,0,0
LAN_539_V5_M,13:45:00,13:45:00,90532,5,0,0
LAN_539_V5_M,13:52:00,13:52:00,90531,7,0,0
LAN_539_V5_M,13:54:00,13:54:00,90530,9,0,0
LAN_539_V5_M,13:57:00,13:57:00,90529,10,0,0
LAN_539_V5_M,13:59:34,13:59:34,90528,11,0,0
LAN_539_V5_M,14:03:00,14:03:00,90527,13,0,0
LAN_539_V5_M,14:06:00,14:06:00,90526,14,0,0
LAN_539_V5_M,14:09:00,14:09:00,90525,16,0,0
LAN_539_V5_M,14:12:00,14:12:00,90524,18,0,0
LAN_539_V5_M,14:14:00,14:14:00,90523,20,0,0
LAN_539_V5_M,14:17:00,14:17:00,90411,22,0,0
LAN_539_V5_M,14:20:03,14:20:03,90410,25,0,0
LAN_539_V5_M,14:26:00,14:26:00,90407,31,0,0
LAN_539_V5_M,14:29:00,14:29:00,90009,34,0,0
LAN_539_V5_M,14:34:00,14:34:00,90007,40,0,0
LAN_539_V6_M,13:26:00,13:26:00,90538,1,0,0
LAN_539_V6_M,13:29:00,13:29:00,90537,3,0,0
LAN_539_V6_M,13:31:00,13:31:00,90536,4,0,0
LAN_539_V6_M,13:37:00,13:37:00,90535,6,0,0
LAN_539_V6_M,13:43:00,13:43:00,90533,10,0,0
LAN_539_V6_M,13:45:00,13:45:00,90532,11,0,0
LAN_539_V6_M,13:51:00,13:51:00,90531,13,0,0
LAN_539_V6_M,13:53:00,13:53:00,90530,15,0,0
LAN_539_V6_M,13:56:00,13:56:00,90529,16,0,0
LAN_539_V6_M,13:59:00,13:59:00,90528,17,0,0
LAN_539_V6_M,14:02:00,14:02:00,90527,19,0,0
LAN_539_V6_M,14:05:00,14:05:00,90526,20,0,0
LAN_539_V6_M,14:08:00,14:08:00,90525,22,0,0
LAN_539_V6_M,14:11:00,14:11:00,90524,24,0,0
LAN_539_V6_M,14:12:00,14:12:00,90523,26,0,0
LAN_539_V6_M,14:15:00,14:15:00,90411,28,0,0
LAN_539_V6_M,14:18:00,14:18:00,90410,31,0,0
LAN_539_V6_M,14:24:00,14:24:00,90407,37,0,0
LAN_539_V6_M,14:27:00,14:27:00,90009,40,0,0
LAN_539_V6_M,14:32:00,14:32:00,90008,45,0,0
LAN_539_V6_M,14:34:00,14:34:00,90007,46,0,0
LAN_539_V7_M,13:26:00,13:26:00,90538,1,0,0
LAN_539_V7_M,13:29:00,13:29:00,90537,3,0,0
LAN_539_V7_M,13:31:00,13:31:00,90536,4,0,0
LAN_539_V7_M,13:37:00,13:37:00,90535,6,0,0
LAN_539_V7_M,13:43:00,13:43:00,90533,10,0,0
LAN_539_V7_M,13:45:00,13:45:00,90532,11,0,0
LAN_539_V7_M,13:51:00,13:51:00,90531,13,0,0
LAN_539_V7_M,13:53:00,13:53:00,90530,15,0,0
LAN_539_V7_M,13:56:00,13:56:00,90529,16,0,0
LAN_539_V7_M,13:59:00,13:59:00,90528,17,0,0
LAN_539_V7_M,14:02:00,14:02:00,90527,19,0,0
LAN_539_V7_M,14:05:00,14:05:00,90526,20,0,0
LAN_539_V7_M,14:08:00,14:08:00,90525,22,0,0
LAN_539_V7_M,14:11:00,14:11:00,90524,24,0,0
LAN_539_V7_M,14:12:00,14:12:00,90523,26,0,0
LAN_539_V7_M,14:15:00,14:15:00,90411,28,0,0
LAN_539_V7_M,14:18:03,14:18:03,90410,31,0,0
LAN_539_V7_M,14:24:00,14:24:00,90407,37,0,0
LAN_539_V7_M,14:27:00,14:27:00,90009,40,0,0
LAN_539_V7_M,14:32:00,14:32:00,90008,45,0,0
LAN_539_V7_M,14:34:00,14:34:00,90007,46,0,0
LAN_541_V5_M,13:57:00,13:57:00,90538,1,0,0
LAN_541_V5_M,14:01:00,14:01:00,90537,3,0,0
LAN_541_V5_M,14:03:00,14:03:00,90536,4,0,0
LAN_541_V5_M,14:07:00,14:07:00,90535,6,0,0
LAN_541_V5_M,14:13:00,14:13:00,90533,10,0,0
LAN_541_V5_M,14:21:00,14:21:00,90531,13,0,0
LAN_541_V5_M,14:23:00,14:23:00,90530,15,0,0
LAN_541_V5_M,14:26:00,14:26:00,90529,16,0,0
LAN_541_V5_M,14:29:00,14:29:00,90528,17,0,0
LAN_541_V5_M,14:32:00,14:32:00,90527,19,0,0
